date,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
2007-02-01,1417.3399658203125,928.5999755859375,1406.8199462890625,15.420000076293945,0.151805344740137,,0.12538978550052088,0.16561166589265627,
2007-03-01,1452.550048828125,932.3599853515625,1420.8599853515625,14.640000343322754,,,0.23888462849058953,0.19636924392449728,
2007-04-01,1542.239990234375,930.5499877929688,1482.3699951171875,14.220000267028809,0.1095460345835257,,0.07274898449872141,0.1747122945735662,
2007-05-01,1700.9100341796875,931.4099731445312,1530.6199951171875,13.050000190734863,,,0.2531260577256672,0.2014038946170269,
2007-06-01,1743.5999755859375,921.5599975585938,1503.3499755859375,16.229999542236328,,,0.1637361722047879,0.19118820399787145,
2007-07-01,1933.27001953125,920.4400024414062,1455.27001953125,23.520000457763672,0.1855050385771693,,0.06593353926790672,0.18007261983097755,
2007-08-01,1873.239990234375,937.0999755859375,1473.989990234375,23.3799991607666,,,0.0798334624065138,0.10029568150731065,
2007-09-01,1946.47998046875,911.3900146484375,1526.75,18.0,0.23578876547582445,,0.07866363195100154,0.07437521427531882,
2007-10-01,2064.85009765625,898.6900024414062,1549.3800048828125,18.530000686645508,,,0.09626530965523765,,
2007-11-01,1906.0,919.47998046875,1481.1400146484375,22.8700008392334,0.28889238824569513,,0.05901837068315386,,
2007-12-01,1897.1300048828125,926.3599853515625,1468.3599853515625,22.5,0.2980965040967181,,,,
2008-01-01,1624.6800537109375,941.219970703125,1378.550048828125,26.200000762939453,0.3151036479249294,,0.09708293812600198,,
2008-02-01,1711.6199951171875,937.8400268554688,1330.6300048828125,26.540000915527344,0.34202562996766805,,0.05740547343541419,,
2008-03-01,1703.989990234375,992.280029296875,1322.699951171875,25.610000610351562,0.2308499004710303,,0.13725893372063985,0.12166930312380857,
2008-04-01,1825.469970703125,1002.4000244140625,1385.5899658203125,20.790000915527344,0.21148690742424528,,0.06568819041791403,,
2008-05-01,1852.02001953125,1029.0999755859375,1400.3800048828125,17.829999923706055,,,0.10940549966866249,,
2008-06-01,1674.9200439453125,1046.0,1280.0,23.950000762939453,,,0.1071534179564303,,
2008-07-01,1594.6700439453125,1010.7000122070312,1267.3800048828125,22.940000534057617,0.23706693918154548,,0.12032620923433593,,
2008-08-01,1474.239990234375,1088.4000244140625,1282.8299560546875,20.649999618530273,0.26900392742410933,,,,
2008-09-01,1448.06005859375,1204.800048828125,1166.3599853515625,39.38999938964844,,,0.41638083343756754,,
2008-10-01,1113.06005859375,1289.199951171875,968.75,59.88999938964844,,,0.5518752637602664,,
2008-11-01,1076.0699462890625,1467.9000244140625,896.239990234375,55.279998779296875,0.7955998193029814,,0.5790732375876657,0.5215937557421622,
2008-12-01,1124.469970703125,1242.199951171875,903.25,40.0,0.5348415967069645,,0.2775560623982418,0.5009095949727793,
2009-01-01,1162.1099853515625,1377.0999755859375,825.8800048828125,44.84000015258789,,,0.3385963229045311,0.38699064380475984,
2009-02-01,1063.030029296875,1530.300048828125,735.0900268554688,46.349998474121094,0.31888392431541485,,0.15904419467637293,0.27554057590653785,
2009-03-01,1206.260009765625,1375.0999755859375,797.8699951171875,44.13999938964844,0.32553367547018275,,0.22614812846410157,0.2523178838920737,
2009-04-01,1369.3599853515625,1278.0999755859375,872.8099975585938,36.5,0.2779957524963855,0.30268328801991673,0.28462042713223784,0.2403117611661415,
2009-05-01,1395.8900146484375,1250.0999755859375,919.1400146484375,28.920000076293945,,,0.2219998568712643,0.2534502003703249,
2009-06-01,1390.0699462890625,1272.5999755859375,919.3200073242188,26.350000381469727,0.23055102495504917,,0.12752499519555813,0.21585524062692968,
2009-07-01,1557.2900390625,1223.0999755859375,987.47998046875,25.920000076293945,0.20303811161934335,0.21049137557399944,0.11696351184152334,0.15305016313371594,
2009-08-01,1591.8499755859375,1249.5,1020.6199951171875,26.010000228881836,0.1628906209553221,0.19981947487114904,0.11808124546611372,0.11861489004299249,
2009-09-01,1673.1400146484375,1173.699951171875,1057.0799560546875,25.610000610351562,0.17463612731904932,0.17947365106495777,0.1654520312179599,0.13776413586111944,
2009-10-01,1580.68994140625,1185.5,1036.18994140625,30.690000534057617,0.16803559145307673,0.18359311510377702,0.17452191925630378,0.15769468999003372,
2009-11-01,1555.5999755859375,1160.5999755859375,1095.6300048828125,24.510000228881836,0.18853049321589196,,0.08648804609213767,0.14774865747266105,
2009-12-01,1682.77001953125,1151.0999755859375,1115.0999755859375,21.68000030517578,0.22330000454417714,,0.12188083019009911,0.12683960681032505,
2010-01-01,1602.4300537109375,1158.199951171875,1073.8699951171875,24.6200008392334,,,0.1390004382662319,0.11915328882308127,
2010-02-01,1594.5799560546875,1161.4000244140625,1104.489990234375,19.5,0.19355613488429657,,0.14306158672444652,0.13552466863654086,
2010-03-01,1692.8499755859375,1131.5999755859375,1169.4300537109375,17.59000015258789,0.1172836918387431,,0.07339959423921498,0.12139518030353431,
2010-04-01,1741.56005859375,1107.9000244140625,1186.68994140625,22.049999237060547,0.11995701238571921,,0.13379003936182085,0.1160726397361148,
2010-05-01,1641.25,1200.0,1089.4100341796875,32.06999969482422,0.13618534923036157,,0.22347198003468344,0.15978485822580263,
2010-06-01,1698.2900390625,1227.199951171875,1030.7099609375,34.540000915527344,,,0.2921751638481278,0.24355076574592002,
2010-07-01,1759.3299560546875,1184.0999755859375,1101.5999755859375,23.5,0.12980284560248345,,0.15956354334014505,0.24929793762603786,
2010-08-01,1742.75,1193.0999755859375,1049.3299560546875,26.049999237060547,0.12783142728868538,0.1314146906685696,0.12290052680040658,0.18805311067860966,
2010-09-01,1872.81005859375,1139.199951171875,1141.199951171875,23.700000762939453,0.13981250154873065,0.13099417735247199,0.09642378725459412,0.1265842015894101,
2010-10-01,1882.949951171875,1132.4000244140625,1183.260009765625,21.200000762939453,0.12275203232111696,,0.12250167872248474,0.11234078835462996,
2010-11-01,1904.6300048828125,1163.0,1180.550048828125,23.540000915527344,0.14951542160226758,,0.14819049739111192,0.1253597523837087,
2010-12-01,2051.0,1127.0999755859375,1257.6400146484375,17.75,0.12217773042364226,0.12992988971625757,0.16594974671333254,0.15186466858901645,
2011-01-01,2069.72998046875,1117.4000244140625,1286.1199951171875,19.530000686645508,0.12249594878512819,,0.14934539153863352,0.15444684143819137,
2011-02-01,1939.300048828125,1127.0999755859375,1327.219970703125,18.350000381469727,0.11957318473945368,,0.12763601360439097,0.14588507117082114,
2011-03-01,2106.699951171875,1098.300048828125,1325.8299560546875,17.739999771118164,0.17736236039582337,,0.08685200725526572,0.1220278556499612,
2011-04-01,2192.360107421875,1068.800048828125,1363.6099853515625,14.75,0.13468091053125772,,0.08849516745267662,0.107481578028969,
2011-05-01,2142.469970703125,1075.300048828125,1345.199951171875,15.449999809265137,0.15441756906874635,,0.161085188234247,,
2011-06-01,2100.68994140625,1068.9000244140625,1320.6400146484375,16.520000457763672,,,0.13504443748785913,,
2011-07-01,2133.2099609375,1049.0,1292.280029296875,25.25,0.1559988176723198,,0.0983728243970673,0.13050814546481687,
2011-08-01,1880.1099853515625,1071.800048828125,1218.8900146484375,31.6200008392334,0.23476915801019102,,0.17611612022269618,0.1382342450844473,
2011-09-01,1769.6500244140625,1177.0,1131.4200439453125,42.959999084472656,,,0.15227013314346527,0.15180627761356852,
2011-10-01,1909.030029296875,1104.0,1253.300048828125,29.959999084472656,,,0.20532160096162183,0.18276550422220805,
2011-11-01,1847.510009765625,1140.300048828125,1246.9599609375,27.799999237060547,0.28744307461466584,,0.13798398803954487,0.17079478828480357,
2011-12-01,1825.739990234375,1155.4000244140625,1257.5999755859375,23.399999618530273,0.28288260900359113,0.2761142150836481,0.1533662570585938,0.16539587092592797,
2012-01-01,1955.7900390625,1125.699951171875,1312.4100341796875,19.440000534057617,,,0.10979654170125398,0.13408895828703635,
2012-02-01,2030.25,1124.5999755859375,1365.6800537109375,18.43000030517578,0.13357025007211978,,0.07675220475951876,0.11751672996375366,
2012-03-01,2014.0400390625,1138.0,1408.469970703125,15.5,0.11505265269678211,,0.11510631137697325,0.09995485911554378,
2012-04-01,1981.989990234375,1131.699951171875,1397.9100341796875,17.149999618530273,0.11876550708322363,,0.12684322076142676,0.11030831847372612,
2012-05-01,1843.469970703125,1179.699951171875,1310.3299560546875,24.059999465942383,,,0.09342260592447867,0.11423959687145807,
2012-06-01,1854.010009765625,1157.0999755859375,1362.1600341796875,17.079999923706055,,,0.17486290628339513,0.13461364443223212,
2012-07-01,1881.989990234375,1136.5999755859375,1379.3199462890625,18.93000030517578,0.174364554722122,,0.23097719957594506,0.17960848203599672,
2012-08-01,1905.1199951171875,1133.5999755859375,1406.5799560546875,17.469999313354492,0.20853485177035855,,0.21416938318415155,0.21193431083569267,
2012-09-01,1996.2099609375,1115.4000244140625,1440.6700439453125,15.729999542236328,0.17419967767151245,,0.16640240038124177,0.19940332318752746,
2012-10-01,1912.06005859375,1090.300048828125,1412.1600341796875,18.600000381469727,,,0.1577348119926385,0.17665975720319083,
2012-11-01,1932.9000244140625,1082.0999755859375,1416.1800537109375,15.869999885559082,0.12242293736542056,,0.1841648518380793,0.16915372694760678,
2012-12-01,1997.050048828125,1038.0999755859375,1426.18994140625,18.020000457763672,0.09944151980783178,,0.21741657737635134,0.17839438046591913,
2013-01-01,1961.93994140625,1085.4000244140625,1498.1099853515625,14.279999732971191,0.09483568218690791,,0.24790496832801506,,
2013-02-01,2026.489990234375,1083.9000244140625,1514.6800537109375,15.510000228881836,0.09373665662885315,,0.20831533616092837,0.22155005021432111,
2013-03-01,2004.8900146484375,1112.0,1569.18994140625,12.699999809265137,,,0.22289217950805945,0.22676770306160782,
2013-04-01,1963.949951171875,1103.199951171875,1597.5699462890625,13.520000457763672,0.11785322256184562,,0.19194680441254056,0.20478814260940306,
