date,base_rate,cpi,m2,hh_loan,corp_bond,gov_bond,credit_spread,hh_loan_yoy,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
2011-09-01,3.25,90.62,1576181.7,625419.4,3.35,,,8.499757210265301,1769.6500244140625,1177.0,1131.4200439453125,42.959999084472656,,,0.1522701331434652,0.1518062776135685,
2011-10-01,3.25,90.448,1596934.7,631117.1,3.35,,,8.488743416032495,1909.030029296875,1104.0,1253.300048828125,29.959999084472656,,,0.2053216009616218,0.182765504222208,
2011-11-01,3.25,90.534,1606159.0,634860.0,3.35,,,7.9553425447199455,1847.510009765625,1140.300048828125,1246.9599609375,27.799999237060547,0.2874430746146658,,0.1379839880395448,0.1707947882848035,
2011-12-01,3.25,90.879,1599192.0,639605.6,3.36,,,7.761089219874484,1825.739990234375,1155.4000244140625,1257.5999755859375,23.399999618530277,0.2828826090035911,0.2761142150836481,0.1533662570585938,0.1653958709259279,
2012-01-01,3.25,91.242,1604021.0,636200.9,3.35,,,7.193694283409813,1955.7900390625,1125.699951171875,1312.4100341796875,19.440000534057617,,,0.1097965417012539,0.1340889582870363,
2012-02-01,3.25,91.588,1614107.3,637211.6,3.35,,,6.819367078273597,2030.25,1124.5999755859375,1365.6800537109375,18.43000030517578,0.1335702500721197,,0.0767522047595187,0.1175167299637536,
2012-03-01,3.25,91.614,1617218.3,637123.8,3.36,,,6.298239929740013,2014.0400390625,1138.0,1408.469970703125,15.5,0.1150526526967821,,0.1151063113769732,0.0999548591155437,
2012-04-01,3.25,91.605,1627924.4,639583.9,3.35,,,5.934414412743205,1981.989990234375,1131.699951171875,1397.9100341796875,17.149999618530273,0.1187655070832236,,0.1268432207614267,0.1103083184737261,
2012-05-01,3.25,91.769,1632740.2,642741.1,3.36,,,5.513867447466425,1843.469970703125,1179.699951171875,1310.3299560546875,24.059999465942383,,,0.0934226059244786,0.114239596871458,
2012-06-01,3.25,91.639,1647680.9,645854.9,3.37,,,5.078720179044916,1854.010009765625,1157.0999755859375,1362.1600341796875,17.079999923706055,,,0.1748629062833951,0.1346136444322321,
